statename,ccode,year,leader,leaderpos,affiliation,totalldrtrans,leadertrans,solschange,solschdum,solschange30,solsch30dum,solsminchange,solsminchdum,leaderchyr1,leaderchmo1,leaderchday1,leaderchyr2,leaderchmo2,leaderchday2,leaderchyr3,leaderchmo3,leaderchday3,leaderchyr4,leaderchmo4,leaderchday4,leaderchyr5,leaderchmo5,leaderchday5,leaderchyr6,leaderchmo6,leaderchday6,leaderchyr7,leaderchmo7,leaderchday7,solschange1,solschyr1,solschmo1,solschday1,solschange2,solschyr2,solschmo2,solschday2,solschange3,solschyr3,solschmo3,solschday3,solschange4,solschyr4,solschmo4,solschday4,solschange5,solschyr5,solschmo5,solschday5,solschange6,solschyr6,solschmo6,solschday6,solschange7,solschyr7,solschmo7,solschday7,solsminch1,solsminchyr1,solsminchmo1,solsminchday1,solsminch2,solsminchyr2,solsminchmo2,solsminchday2,solsminch3,solsminchyr3,solsminchmo3,solsminchday3,solsminch4,solsminchyr4,solsminchmo4,solsminchday4,solsminch5,solsminchyr5,solsminchmo5,solsminchday5,solsminch6,solsminchyr6,solsminchmo6,solsminchday6,solsminch7,solsminchyr7,solsminchmo7,solsminchday7,nonindep,dem,pres,parl,mixed,mil,indmil,sp,per,mon,warlord,hybrid,olig,other,regtrans,demtrans,auttrans,autend,sourcereg,sourcedemtype,sourceauttype,version
"Nepal",790,1954,"Tribhuvan","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1955,"Tribhuvan, Mahendra","King","Shah Dynasty, Shah Dynasty",1,1,0,0,0,0,0,0,1955,3,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1956,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1957,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Cheibub et al","Not Applicable","GWF","4.0"
"Nepal",790,1958,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Cheibub et al","Not Applicable","GWF","4.0"
"Nepal",790,1959,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1960,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1961,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1962,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1963,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1964,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1965,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1966,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1967,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1968,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1969,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1970,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1971,"Mahendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1972,"Mahendra, Birendra","King","Shah Dynasty, Shah Dynasty",1,1,0,0,0,0,0,0,1972,1,31,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1973,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1974,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1975,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1976,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1977,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1978,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1979,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1980,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1981,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1982,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1983,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1984,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1985,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1986,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1987,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1988,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1989,"Birendra","King","Shah Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1990,"Birendra, Krishna Prasad Bhatterai","King, PM","Shah Dynasty, NCP",1,1,0,0,0,0,0,0,1990,11,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1991,"Krishna Prasad Bhatterai, Girija Prasad Koirala","PM","NCP, NCP",1,1,1,1,0,0,0,0,1991,5,26,,,,,,,,,,,,,,,,,,,1,1991,5,26,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,0,0,0,0,1,0,"Not Applicable",0,1,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1992,"Girija Prasad Koirala","PM","NCP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,0,0,0,0,1,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1993,"Girija Prasad Koirala","PM","NCP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,0,0,0,0,1,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1994,"Girija Prasad Koirala, Man Mohan Adhilari","PM","NCP, CPN-UML",1,1,1,1,0,0,0,0,1994,11,30,,,,,,,,,,,,,,,,,,,1,1994,11,30,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,0,0,0,0,1,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1995,"Man Mohan Adhilari, Sher Bahadur Deuba","PM","CPN-UML, NCP/RPP/NSP",1,1,1,1,0,0,0,0,1995,9,12,,,,,,,,,,,,,,,,,,,1,1995,9,12,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,0,0,0,0,1,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1996,"Sher Bahadur Deuba","PM","NCP/RPP/NSP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,0,0,0,0,1,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1997,"Sher Bahadur Deuba, Lokendra Bahadur Chand, Surya Bahadur Thapa","PM","NCP/RPP/NSP, RPP/UML/NSP/NWPP, RPP/NSP (Surya Bahadur Thapa), RPP/NSP/NCP (Surya Bahadur Thapa)",2,1,1,1,0,0,0,0,1997,3,12,1997,10,7,,,,,,,,,,,,,,,,1,1997,3,12,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,0,0,0,0,1,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1998,"Surya  Bahadur Thapa, Girija Prasad Koirala","PM","RPP/NSP/NCP, NCP (Koirala), NCP/ML (Koirala), NCP (Koirala), NCP/UML/NSP (Koirala)",1,1,1,1,0,0,0,0,1998,4,15,,,,,,,,,,,,,,,,,,,1,1998,4,15,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,0,0,0,0,1,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,1999,"Girija Prasad Koirala, Krishna Prasad Bhatterai","PM","NCP/UML/NSP, NCP",1,1,0,0,0,0,1,1,1999,5,31,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1999,5,31,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,0,1,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",1,0,"Not Applicable","Not Applicable","Polity IV","Cheibub et al","Not Applicable","4.0"
"Nepal",790,2000,"Krishna Prasad Bhatterai, Girija Prasad Koirala","PM","NCP, NCP",1,1,0,0,0,0,0,0,2000,3,22,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,0,1,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",0,0,"Not Applicable","Not Applicable","Polity IV","Cheibub et al","Not Applicable","4.0"
"Nepal",790,2001,"Girija Prasad Koirala, Sher Bahdur Deuba","PM","NCP, NCP",1,1,0,0,0,0,0,0,2001,7,26,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,0,1,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",0,0,"Not Applicable","Not Applicable","Polity IV","Cheibub et al","Not Applicable","4.0"
"Nepal",790,2002,"Sher Bahdur Deuba, Lokendra Bahadur Chand","PM","NCP, Shah Dynasty",1,1,1,1,0,0,0,0,2002,10,11,,,,,,,,,,,,,,,,,,,1,2002,10,11,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,1,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,2003,"Lokendra Bahadur Chand, Surya Bahadur Thapa","PM","Shah Dynasty, Shah Dynasty",1,1,0,0,0,0,0,0,2003,6,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,2004,"Surya Bahadur Thapa, Sher Bahdur Deuba","PM","Shah Dynasty, Shah Dynasty",1,1,0,0,0,0,0,0,2004,6,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,2005,"Sher Bahdur Deuba, Gyanendra Bir Bikram Shah","PM","Shah Dynasty, Shah Dynasty",1,1,0,0,0,0,0,0,2005,2,1,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Nepal",790,2006,"Gyanendra Bir Bikram Shah, Girija Prasad Koirala","PM","Shah Dynasty, NCP",1,1,1,1,0,0,0,0,2006,4,30,,,,,,,,,,,,,,,,,,,1,2006,4,30,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,0,1,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",1,0,"Not Applicable",1,"Polity IV",5,"Not Applicable","4.0"
"Nepal",790,2007,"Girija Prasad Koirala","PM","NCP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,0,1,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",0,0,"Not Applicable","Not Applicable","Polity IV",5,"Not Applicable","4.0"
"Nepal",790,2008,"Girija Prasad Koirala, Prachanda","PM","NCP, CPN-M",1,1,1,1,0,0,0,0,2008,8,18,,,,,,,,,,,,,,,,,,,1,2008,8,18,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,0,1,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",0,0,"Not Applicable","Not Applicable","Polity IV","Cheibub et al","Not Applicable","4.0"
"Thailand",800,1919,"Rama VI","King","Chakri dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable",5,"4.0"
"Thailand",800,1920,"Rama VI","King","Chakri dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable",5,"4.0"
